occurence_timestamp,text_content,cleaned_text,sentiment,time_bin_30s
1495,it itu dia ,it itu dia,neutral,1470
1496,GGGGGANJJJJ ,ggggganjjjj,negative,1470
1496,ggggg ,ggggg,negative,1470
1496,gg ,good game,positive,1470
1496,GG ,good game,positive,1470
1496,gg ,good game,positive,1470
1496,gg ,good game,positive,1470
1496,gg ,good game,positive,1470
1496,gg ,good game,positive,1470
1496,gg ,good game,positive,1470
1496,RARARRARARARARRARARARA ,rararrararararrararara,neutral,1470
1496,MAMMPUUUSSS LO OHEBBBBB ,mammpuuusss kamu ohebbbbb,positive,1470
1496,gg ,good game,positive,1470
1496,Bye ,bye,positive,1470
1496,gggggg ,gggggg,negative,1470
1496,hore ,hore,positive,1470
1496,gg ,good game,positive,1470
1496,let's go ae ,lets go ae,neutral,1470
1497,GG ,good game,positive,1470
1497,gg ,good game,positive,1470
1497,cukimae ,cukimae,positive,1470
1497,gg ,good game,positive,1470
1497,gilaaaaaak ,gilaaaaaak,positive,1470
1497,gelooo ,gelooo,negative,1470
1497,GG ,good game,positive,1470
1497,gg ,good game,positive,1470
1497,GG ,good game,positive,1470
1497,gg ,good game,positive,1470
1497,ggggg ,ggggg,negative,1470
1498,gila ,gila,negative,1470
1498,GG ,good game,positive,1470
1498,gg ,good game,positive,1470
1498,ngeriii ,ngeriii,negative,1470
1498,gg ,good game,positive,1470
1498,NII DEEEE ,nii deeee,positive,1470
1498,Gilaaaaaa ,gilaaaaaa,positive,1470
1498,wkwkwk ,haha,positive,1470
1498,ggg ,ggg,negative,1470
1498,Alhamdulillah ,alhamdulillah,positive,1470
1498,gg ,good game,positive,1470
1498,tlph poke ,tlph poke,neutral,1470
1498,gelooo ,gelooo,negative,1470
1498,gg ,good game,positive,1470
1498,GGGGGGGGGG ,gggggggggg,negative,1470
1498,gg ae ,good game ae,positive,1470
1499,gg ,good game,positive,1470
1499,gg ,good game,positive,1470
1499,alhamdulillah ,alhamdulillah,positive,1470
1499,gggggggg ,gggggggg,negative,1470
1499,gg ,good game,positive,1470
1499,gg ,good game,positive,1470
1499,gg ,good game,positive,1470
1499,YESSSSSSSSSS ,yessssssssss,positive,1470
1499,famous ,famous,positive,1470
1499,GG ,good game,positive,1470
1499,gg ,good game,positive,1470
1499,gg ,good game,positive,1470
1499,kelas kelasss ,kelas kelasss,positive,1470
1499,GG ,good game,positive,1470
1499,GILAAAA ,gilaaaa,positive,1470
1499,gg ,good game,positive,1470
1500,gg ,good game,positive,1500
1500,gg ,good game,positive,1500
1500,alhamdulillah ,alhamdulillah,positive,1500
1500,gg ,good game,positive,1500
1500,mana yg bilang NT? ,mana yang bilang nice try,positive,1500
1500,gg ,good game,positive,1500
1500,Gg ,good game,positive,1500
1500,gg ,good game,positive,1500
1500,G GG GGGGGGG ,tidak good game ggggggg,negative,1500
1500,Alhamdulillah ,alhamdulillah,positive,1500
1500,gila ,gila,negative,1500
1500,GGGGGG ,gggggg,negative,1500
1500,GGGG  ,gggg,negative,1500
1500,gg ,good game,positive,1500
1500,GELOOOO ,geloooo,negative,1500
1501,GELOKKKKKKKK ,gelokkkkkkkk,negative,1500
1501,GG INDO PRIDEEEEE ,good game indo prideeeee,positive,1500
1501,gelo ,gelo,negative,1500
1501,GG ,good game,positive,1500
1501,gg ,good game,positive,1500
1501,GG AJG ,good game ajg,positive,1500
1501,gelooo ,gelooo,negative,1500
1502,GOKIL ,gila,negative,1500
1502,ggg ,ggg,negative,1500
1502,njir gg bat ,njir good game bat,positive,1500
1502,gg ,good game,positive,1500
1502,gas langsung lawan srg ,ayo langsung lawan srg,neutral,1500
1502,YUHUUUU ,yuhuuuu,positive,1500
1502,gg ,good game,positive,1500
1502,kelazzzz ,kelazzzz,negative,1500
1502,WOWWW ,wowww,positive,1500
1502,gg ,good game,positive,1500
1502,gelooo ,gelooo,negative,1500
1502,gg ,good game,positive,1500
1502,menanh ,menanh,negative,1500
1502,gelooo ,gelooo,negative,1500
1502,nais ,nais,negative,1500
1503,gilaaa ,gilaaa,positive,1500
1503,gg ,good game,positive,1500
1503,gg ,good game,positive,1500
1503,woiii ,woiii,negative,1500
1503,Gg ,good game,positive,1500
1503,gg ,good game,positive,1500
1503,GG ,good game,positive,1500
1503,ASTAGAAAAA ,astagaaaaa,negative,1500
1503,GGGGGGGGGGGGGGGG ,gggggggggggggggg,negative,1500
1503,gg ,good game,positive,1500
1503,GG AE ,good game ae,positive,1500
1503,Gg ,good game,positive,1500
1503,geloo ,geloo,negative,1500
1503,alhamdulillah ,alhamdulillah,positive,1500
1503,gg ,good game,positive,1500
1503,GELOOOOOO ,geloooooo,negative,1500
1503,ALTER EGOOOOK ,alter egooook,negative,1500
1503,GGG ,ggg,negative,1500
1504,gg ,good game,positive,1500
1504,YOOOOO AEEEEEEEE ,yooooo aeeeeeeee,positive,1500
1504,GG ,good game,positive,1500
1504,GG AE ,good game ae,positive,1500
1504,niiiceeeee ,niiiceeeee,positive,1500
1504,Alhamdulillah ,alhamdulillah,positive,1500
1504,GG ,good game,positive,1500
1504,alhamdullilah ya allah ,alhamdullilah ya allah,positive,1500
1504,ggggg ,ggggg,negative,1500
1504,GG ,good game,positive,1500
1504,Alhamdulillah ,alhamdulillah,positive,1500
1504,GELOOO ,gelooo,negative,1500
1504,GG AE ,good game ae,positive,1500
1504,gg ,good game,positive,1500
1504,gelooo ,gelooo,negative,1500
1505,gg ,good game,positive,1500
1505,gg ,good game,positive,1500
1505,alhamdulillah ,alhamdulillah,positive,1500
1505,gg coy ,good game coy,positive,1500
1505,gelooo ,gelooo,negative,1500
1505,gg ,good game,positive,1500
1505,gelo ,gelo,negative,1500
1505,demi apa ,demi apa,negative,1500
1505,Alhamdulillah ,alhamdulillah,positive,1500
1505,GG AE ,good game ae,positive,1500
1505,gg ,good game,positive,1500
1505,MANTAAPPPP ,mantaapppp,positive,1500
1506,gilaaaa ,gilaaaa,positive,1500
1506,alhamdulilah ,alhamdulilah,positive,1500
1506,gg ,good game,positive,1500
1506,gg ,good game,positive,1500
1506,matane gg cuk  ,matane good game cuk,positive,1500
1506,gg ,good game,positive,1500
1506,gg ,good game,positive,1500
1506,gg ,good game,positive,1500
1506,geloooo ,geloooo,negative,1500
1506,Alhamdulillah ,alhamdulillah,positive,1500
1506,gg ,good game,positive,1500
1506,gg ,good game,positive,1500
1506,gila ni timmm ,gila ini timmm,negative,1500
1507,Alhamdulillah ,alhamdulillah,positive,1500
1507,gg ,good game,positive,1500
1507,ALHAMDULILLAH ,alhamdulillah,positive,1500
1507,GELOOOOOOOO ,geloooooooo,negative,1500
1507,gelokkkk ,gelokkkk,negative,1500
1508,niceeeeeee ,niceeeeeee,positive,1500
1508,geloooooo ,geloooooo,negative,1500
1508,GG ,good game,positive,1500
1508,gelooo ,gelooo,negative,1500
1508,gg ,good game,positive,1500
1508,gila arfy ,gila arfy,positive,1500
1508,gg ,good game,positive,1500
1509,gelo ,gelo,negative,1500
1509,gg ,good game,positive,1500
1509,MErindinkk ,merindinkk,negative,1500
1509,gelo ae ,gelo ae,negative,1500
1509,gokilll ,gokilll,positive,1500
1509,SAYONARA ,sayonara,positive,1500
1509,gg ,good game,positive,1500
1509,gg ,good game,positive,1500
1509,GG ,good game,positive,1500
1510,allhamdulilah ,allhamdulilah,positive,1500
1510,GELOOOO ,geloooo,negative,1500
1510,GG ,good game,positive,1500
1510,Alhamdulilah ,alhamdulilah,positive,1500
1510,MERINDING ,merinding,negative,1500
1510,GG ,good game,positive,1500
1510,GG ,good game,positive,1500
1510,GG ,good game,positive,1500
1510,woowwww ,woo,positive,1500
1510,gg alhamdulillah ,good game alhamdulillah,positive,1500
1510,ALHAMDULILLAH ,alhamdulillah,positive,1500
1510,Alhamdulillah ,alhamdulillah,positive,1500
1510,Alhamdulillah ya Allah ,alhamdulillah ya allah,positive,1500
1511,GG AEE ,good game aee,positive,1500
1511,ngeri coookkk ,hebat coookkk,positive,1500
1511,gilaaaaa ,gilaaaaa,positive,1500
1511,gg ,good game,positive,1500
1511,GG ,good game,positive,1500
1511,WTF ,wtf,negative,1500
1511,gg ,good game,positive,1500
1511,GOKIL ,gila,negative,1500
1511,gituuuuuu lohhh hinaaaa terussss ajaaa ,gituuuuuu lohhh hinaaaa terussss ajaaa,negative,1500
1511,Hoki+gg ,hokigg,positive,1500
1511,Belo AE ,belo ae,negative,1500
1511,oke top three ,oke top three,positive,1500
1511,onic bot ,onic buruk,negative,1500
1511,gg ,good game,positive,1500
1511,WOWOWOWOWOWOWOWOWOWOWOWOWOW ,wowowowowowowowowowowowowow,neutral,1500
1511,gg ,good game,positive,1500
1511,GG ,good game,positive,1500
1512,NICE AEEEE ,nice aeeee,positive,1500
1512,gg ,good game,positive,1500
1512,Alhamdulillah ,alhamdulillah,positive,1500
1512,gg ,good game,positive,1500
1512,gg ,good game,positive,1500
1512,gg ,good game,positive,1500
1512,GELOOOOO ,gelooooo,negative,1500
1512,Gg AE ,good game ae,positive,1500
1512,gelooooooooo ,gelooooooooo,negative,1500
1512,gg ,good game,positive,1500
1513,gg ,good game,positive,1500
1513,Alhamdulillah ,alhamdulillah,positive,1500
1513,siapa sangkaaaa ,siapa sangkaaaa,positive,1500
1513,rrq panas ,rrq panas,negative,1500
1513,gg ,good game,positive,1500
1513,mana tadi yg bilang ga blajarr ,mana tadi yang bilang tidak blajarr,negative,1500
1513,geloooo ,geloooo,negative,1500
1513,aeee ,aeee,positive,1500
1513,GG ,good game,positive,1500
1513,Alhamdulillah  ,alhamdulillah,positive,1500
1513,alhamdulillah ,alhamdulillah,positive,1500
1513,gg ,good game,positive,1500
1513,Alhamdulillah ,alhamdulillah,positive,1500
1513,Ggg ,ggg,negative,1500
1514,siapa yang bilang NT? ,siapa yang bilang nice try,positive,1500
1514,gg ,good game,positive,1500
1514,gg ,good game,positive,1500
1514,gg ,good game,positive,1500
1514,alhamdulilah ,alhamdulilah,positive,1500
1514,Man Of the Match ARFY ,man of the match arfy,neutral,1500
1514,GILAAKKKKK HOKINYA MANTAPPP ,gilaakkkkk hokinya mantappp,positive,1500
1514,GG AE ,good game ae,positive,1500
1514,Gg ,good game,positive,1500
1514,ggg ,ggg,negative,1500
1514,GO AE ,go ae,neutral,1500
1514,tim sampah mana bisa ,tim buruk mana bisa,negative,1500
1514,gg ,good game,positive,1500
1514,gg ,good game,positive,1500
1514,liquid trash ,liquid trash,positive,1500
1514,ALHAMDULILLAH ,alhamdulillah,positive,1500
1515,gg Alhamdulillah ,good game alhamdulillah,positive,1500
1515,ggg ,ggg,negative,1500
1515,GG ,good game,positive,1500
1515,GGG ,ggg,negative,1500
1515,MULANGIN TLPH ANJERRR ,mulangin tlph anjerrr,negative,1500
1515,PH PH ,ph ph,negative,1500
1515,gg ae ,good game ae,positive,1500
1515,new alterchams ,new alterchams,positive,1500
1515,GELOOOOO ,gelooooo,negative,1500
1515,"gokil, bawa M7 ae ",gila bawa m7 ae,negative,1500
1515,gg ,good game,positive,1500
1516,GELOO ,geloo,negative,1500
1516,gua pengen nagis cok ,saya pengen nagis cok,positive,1500
1516,gelooooo ,gelooooo,negative,1500
1516,gg anj ,good game astaga,positive,1500
1516,gila ,gila,negative,1500
1516,kelazzz cici ,kelazzz cici,negative,1500
1516,GGGGGGG ,ggggggg,negative,1500
1517,gg ,good game,positive,1500
1517, lest goooi ,lest goooi,positive,1500
1517,GG ,good game,positive,1500
1517,alhamdulillah ,alhamdulillah,positive,1500
1517,GELOOO XEPHERRRRR ,gelooo xepherrrrr,negative,1500
1517,gg ,good game,positive,1500
1517,kelas der ,kelas der,positive,1500
1517,gg ,good game,positive,1500
1517,GO GOO ALTER EGOOO ,go goo alter egooo,positive,1500
1517,alhamdulillah yaaa allah ,alhamdulillah yaaa allah,positive,1500
1518,JUOSSSSSSSSSS ,juossssssssss,positive,1500
1518,GG MAMPUSSS KAU OHEB ,good game mampusss kau oheb,positive,1500
1518,GILAAAAAAA ,gilaaaaaaa,positive,1500
1518,gelo AE ,gelo ae,negative,1500
1518,GELOOOOO ,gelooooo,negative,1500
1518,gg ,good game,positive,1500
1518,gg merinding ,good game merinding,positive,1500
1518,mantap ,bagus,positive,1500
1518,gg ,good game,positive,1500
1518,GG AE ,good game ae,positive,1500
1518,ggggghhh ,ggggghhh,negative,1500
1518,gokil ,gila,negative,1500
1519,ga masuk akal cokkkk ,tidak masuk akal cokkkk,negative,1500
1519,yes ae ,yes ae,positive,1500
1519,ggggggg ,ggggggg,negative,1500
1519,SAMPAHHHH ,sampahhhh,negative,1500
1519,geloooo ,geloooo,negative,1500
1519,gilakkkkk ,gilakkkkk,negative,1500
1519,geloooo ,geloooo,negative,1500
1519,alhamdulillah ya allah ,alhamdulillah ya allah,positive,1500
1519,Alhamdulillah ,alhamdulillah,positive,1500
1519,LETS GOOOO ,lets goooo,positive,1500
1519,gg ,good game,positive,1500
1519,"kocak yang pada hujat yazuke tadi wkwkw, sekarang telan noh ludah lu sendiri ",kocak yang pada hujat yazuke tadi wkwkw sekarang telan noh ludah kamu sendiri,negative,1500
1519,Alhamdulillah ,alhamdulillah,positive,1500
1519,sampahhhh ,sampahhhh,negative,1500
1519,gg ,good game,positive,1500
1519,WOIIIII THIS ISSSSSSS WARRRR SERVEERRRRR ,woiiiii this isssssss warrrr serveerrrrr,positive,1500
1519,GG ,good game,positive,1500
1519,GG AE ,good game ae,positive,1500
1519,ayam esport bole bole ,ayam esport bole bole,negative,1500
1519,alhamdulillah ,alhamdulillah,positive,1500
1519,gg ,good game,positive,1500
1519,GG bro ,good game bro,positive,1500
1520,parahhhhhhh merindingggggg ,parahhhhhhh merindingggggg,negative,1500
1520,GG ,good game,positive,1500
1520,gg ,good game,positive,1500
1520,PULANG LU ANJEEEENGGGG ,pulang kamu anjeeeengggg,negative,1500
1520,gg ,good game,positive,1500
1520,gg gelooo ,good game gelooo,positive,1500
1520,GG AE ,good game ae,positive,1500
1520,GEGEEEE ,gegeeee,negative,1500
1520,GG AE ,good game ae,positive,1500
1520,GG ,good game,positive,1500
1520,GILAAA ,gilaaa,positive,1500
1521,gokssssssss ae ,gokssssssss ae,positive,1500
1521,GGGGG AEEEEEEE ,ggggg aeeeeeee,negative,1500
1521,Gg ya Allah ,good game ya allah,positive,1500
1521,tutor ngalahin tl ada di AE boss ,tutor ngalahin tl ada di ae boss,neutral,1500
1521,hgggggg ,hgggggg,negative,1500
1522,GELOOOOOOO GG ALHAMDULILLAH YA ALLAHHH ,gelooooooo good game alhamdulillah ya allahhh,positive,1500
1522,AEEEE ALELEEEEE ,aeeee aleleeeee,positive,1500
1522,GG KALII WOII ,good game kalii hei,positive,1500
1522,GELOOOKKKKK ,geloookkkkk,negative,1500
1522,JANGAN DIPUJIIIIII ,jangan dipujiiiiii,negative,1500
1522,Alhamdulillahhhhhhhhhhhhhhhhhhhhhhhhhhhhh ,alhamdulillahhhhhhhhhhhhhhhhhhhhhhhhhhhhh,positive,1500
1522,APA ITU AE GELOOOO..... GG ,apa itu ae geloooo good game,positive,1500
1522,gelooo ,gelooo,negative,1500
1522,GG ,good game,positive,1500
1522,GG ,good game,positive,1500
1522,gg ,good game,positive,1500
1522,gg ,good game,positive,1500
1522,claude gilaa ,claude gilaa,negative,1500
1522,NICE GG PARAH ,nice good game ekstrem,positive,1500
1522,ph sampahh ,ph sampahh,negative,1500
1522,mampuss PH ,mampuss ph,positive,1500
1523,gggggggggg ,gggggggggg,negative,1500
1523,gelo ae ,gelo ae,negative,1500
1523,GG ALTER EGOOOOO ,good game alter egooooo,positive,1500
1523,GOOOKKIIILLLL ,goookkiiillll,positive,1500
1523,GILAAAAA ,gilaaaaa,positive,1500
1523,gilaaaaaaaa ,gilaaaaaaaa,positive,1500
1523,GG ,good game,positive,1500
1523,ONIC LIAT INI....... ,onic liat ini,negative,1500
1523,nice ,nice,positive,1500
1523,gg ,good game,positive,1500
1523,GG ,good game,positive,1500
1523,gg ,good game,positive,1500
1523,luar biasa ,luar biasa,positive,1500
1523,MAMPUS LU SANFORD ,mampus kamu sanford,negative,1500
1523,niceGGWP ,niceggwp,positive,1500
1524,gg ,good game,positive,1500
1524,ALHAMDULILAH ,alhamdulilah,positive,1500
1524,Gelooooo ,gelooooo,negative,1500
1524,tlph kalah dengan ae ,tlph kalah dengan ae,negative,1500
1524,GG ,good game,positive,1500
1524,GELOOOOOO ,geloooooo,negative,1500
1524,tl sampaaaaaah ,tl sampaaaaaah,negative,1500
1524,Go ae go indo ,go ae go indo,neutral,1500
1524,ajg nangis gue ,ajg nangis saya,negative,1500
1524,oniccc mana ,oniccc mana,negative,1500
1524,DADAH TLPH ,dadah tlph,negative,1500
1524,gelooooo ,gelooooo,negative,1500
1524,Gendong blokkkk ,gendong blokkkk,negative,1500
1524,tankssss aeeeeeee ,tankssss aeeeeeee,positive,1500
1524,GLORY GLORY MAN UNITED !!! ,glory glory man united,neutral,1500
1525,Alhamdulillah ,alhamdulillah,positive,1500
1525,mantap ,bagus,positive,1500
1525,Alhamdulillah ,alhamdulillah,positive,1500
1525,onic mana bisa ,onic mana bisa,negative,1500
1525,gg ,good game,positive,1500
1525,Gg gilaaaaaa ,good game gilaaaaaa,positive,1500
1525,gg ,good game,positive,1500
1525,mampus tim sampah kalah ,mampus tim buruk kalah,negative,1500
1525,MANTAPPP ,mantappp,positive,1500
1525,gelooooooo ,gelooooooo,negative,1500
1525,GGGG ,gggg,negative,1500
1526,onic bisa gini gak  ,onic bisa gini tidak,negative,1500
1526,OHEB SAMPAH ,oheb buruk,negative,1500
1526,gg hoky ,good game beruntung,positive,1500
1526,GELOOOOOOO ,gelooooooo,negative,1500
1526,alhamdulillah ,alhamdulillah,positive,1500
1526,Alhamdulillah ,alhamdulillah,positive,1500
1526,Merindinggg anjayy ,merindinggg anjayy,negative,1500
1526,gg ,good game,positive,1500
1526,GG ,good game,positive,1500
1526,ALHAMDULILLAHHHHHHHHH ,alhamdulillahhhhhhhhh,positive,1500
1527,Gg ,good game,positive,1500
1527,mantapp ae ,mantapp ae,positive,1500
1527,alhamdulillah ,alhamdulillah,positive,1500
1527,geloo ,geloo,negative,1500
1527,ALHAMDULILLAH ,alhamdulillah,positive,1500
1527,Aeeeee ,aeeeee,positive,1500
1527,gelooooooooooo ,gelooooooooooo,negative,1500
1527,geloooo ,geloooo,negative,1500
1527,GG ANJIRRR ALTER EGO OO ,good game anjirrr alter ego oo,negative,1500
1528,gg ,good game,positive,1500
1528,Alhamdulillah ,alhamdulillah,positive,1500
1528,pengen nanges njirrrrr ,pengen nanges njirrrrr,negative,1500
1528,ALHAMDULILLAH ,alhamdulillah,positive,1500
1528,alhamdulillah ,alhamdulillah,positive,1500
1528,makan tuh yng blng nt ,makan itu yang blng nice try,positive,1500
1528,Alhamdulillah ,alhamdulillah,positive,1500
1528,GG ,good game,positive,1500
1528,AEEE NIHHH Bosss ,aeee nihhh bosss,positive,1500
1528,Geloooo AE ,geloooo ae,negative,1500
1528,gege ,gege,negative,1500
1528,this is ae bren ,this is ae bren,positive,1500
1528,ggggggg ,ggggggg,negative,1500
1529,mntap ae ,mntap ae,neutral,1500
1529,GG ,good game,positive,1500
1529,alter ego gogogogo ,alter ego gogogogo,negative,1500
1529,gelo ,gelo,negative,1500
1529,gg gg Alhamdulillah let's goooo ,good game good game alhamdulillah lets goooo,positive,1500
1529,HALAH PH BOT BANYAK TAUNTING ,halah ph buruk banyak taunting,negative,1500
1529,geloo ,geloo,negative,1500
1529,Allhamdulillah yaAllah ,allhamdulillah yaallah,positive,1500
1529,GILLLLLAAAAAAAA ,gilllllaaaaaaaa,positive,1500
1530,Ga ada yang namanya golden road ,tidak ada yang namanya golden road,neutral,1530
1530,GILEEE MANTAAP AE ,gileee mantaap ae,positive,1530
1530,nice ,nice,positive,1530
1530, GG GG GG ,good game good game good game,positive,1530
1530,gg ,good game,positive,1530
1530,GOKIL MANTAP AE ,gila bagus ae,positive,1530
1530,JANGAN DI PUJI ,jangan di puji,negative,1530
1530,nice aeeeeee ,nice aeeeeee,positive,1530
1530,gelok AE ,gelok ae,negative,1530
1530,onic sampah ,onic buruk,negative,1530
1531,gg ,good game,positive,1530
1531,gg ae ,good game ae,positive,1530
1531,oheb bot ,oheb buruk,negative,1530
1531,ALTER EGOOOOOOOOOOOO ,alter egoooooooooooo,negative,1530
1532,Alhamdulillah ya Allah ,alhamdulillah ya allah,positive,1530
1532,ae yam ,ae yam,positive,1530
1532,RRQ jangan ikutan.. digoa saja ,rrq jangan ikutan digoa saja,negative,1530
1532,KELAZZZZZ ,kelazzzzz,negative,1530
1532,HOKINYA GEDE ,hokinya gede,positive,1530
1532,merinding ,merinding,negative,1530
1532,"GG AE, MANTAPS ",good game ae mantaps,positive,1530
1532,GG ,good game,positive,1530
1532,merinding sampean ngeliat nya ,merinding sampean ngeliat nya,positive,1530
1532,Mrinding fase ,mrinding fase,negative,1530
1532,nice ,nice,positive,1530
1532,ggg ,ggg,negative,1530
1533,gelooo ,gelooo,negative,1530
1533,ONIC MANA BISA  ,onic mana bisa,negative,1530
1533,"APA ITU ONIC, sampah, indo tu kek gini ",apa itu onic buruk indo itu seperti gini,negative,1530
1533,Go go gloryyyy ,go go gloryyyy,positive,1530
1533,gg ,good game,positive,1530
1533,GG AEEE ,good game aeee,positive,1530
1533,Onic mana bisa ,onic mana bisa,negative,1530
1533,ae kerasukan apa cok ,ae kerasukan apa cok,negative,1530
1533,GILAAAA ,gilaaaa,positive,1530
1534,GILAAA GG ,gilaaa good game,positive,1530
1534,tutor kalahin tlph ada di ae cik ,tutor kalahin tlph ada di ae cik,negative,1530
1534,OHEBBB NANGISSSSSSSS ,ohebbb nangissssssss,negative,1530
1534,mantap coo ,bagus coo,positive,1530
1534,Alhamdulillah ,alhamdulillah,positive,1530
1534,letsgo ,ayo,positive,1530
1534,GG BOY ,good game boy,positive,1530
1534,GG ,good game,positive,1530
1534,sudah dibilang AE jangan di puji puji ,sudah dibilang ae jangan di puji puji,negative,1530
1534,GG ,good game,positive,1530
1534,GELO ,gelo,negative,1530
1535,gg ,good game,positive,1530
1535,GG ,good game,positive,1530
1535,RESPECT ,respect,positive,1530
1535,gelooo ,gelooo,negative,1530
1535,gelooooooooooooo ,gelooooooooooooo,negative,1530
1535,gg alter ego ,good game alter ego,positive,1530
1535,tlph keren ,tlph hebat,positive,1530
1535,huhhh akhirnyaaaaaa aee ,huhhh akhirnyaaaaaa aee,negative,1530
1535,ggg ae ,ggg ae,negative,1530
1536,alhamdulillah ae final.. ,alhamdulillah ae final,positive,1530
1536,Gg ae ,good game ae,positive,1530
1536,GELOO ,geloo,negative,1530
1536,GG ,good game,positive,1530
1536,TIM APA APAAAN INI WOIIIII ,tim apa apaaan ini woiiiii,negative,1530
1536,Alhamdulillah ,alhamdulillah,positive,1530
1536,SIAPQ TDI YG BLG NT NT NT AOWKAOWKWI ,siapq tdi yang bilang nice try nice try nice try aowkaowkwi,neutral,1530
1536,gg cok ,good game cok,positive,1530
1536,gakbjyabgkaa ,gakbjyabgkaa,negative,1530
1536,geloo ae gg ,geloo ae good game,positive,1530
1536,lawan tlph tuh gini ya nic ,lawan tlph itu gini ya nic,negative,1530
1536,ae kelassssss ,ae kelassssss,positive,1530
1537,GG ,good game,positive,1530
1537,GG GILAAAAA ,good game gilaaaaa,positive,1530
1537,karma is real ,karma is real,positive,1530
1537,GG ,good game,positive,1530
1537,GG AE ,good game ae,positive,1530
1537,ALHAMDULILLAH ,alhamdulillah,positive,1530
1538,Jangan di puji guys ,jangan di puji guys,negative,1530
1538,Alhamdulillah ,alhamdulillah,positive,1530
1538,alhamdulilah smengat ae ,alhamdulilah smengat ae,negative,1530
1538,ALHAMDULILLAH ,alhamdulillah,positive,1530
1538,PH AYAM ,ph ayam,negative,1530
1538,terhura gw anjerrr lah nangis gw cok ,terhura saya anjerrr lah nangis saya cok,negative,1530
1538,behhhh ,behhhh,positive,1530
1538,terharu ommmm ,terharu ommmm,positive,1530
1538,gilaaaa ,gilaaaa,positive,1530
1538,GILAAKK ,gilaakk,positive,1530
1538,Ggggggg ,ggggggg,negative,1530
1538,semuanya katakan geloooo ,semuanya katakan geloooo,negative,1530
1539, kami malaysia sokong ae ,kami malaysia sokong ae,negative,1530
1539,geloooooooooooo ,geloooooooooooo,negative,1530
1539,ini bukan onic onic aib indo ,ini bukan onic onic aib indo,negative,1530
1539,gila ,gila,negative,1530
1539,merinding asli ,merinding asli,negative,1530
1540,AKU PADA MUU AEEEE ,saya pada muu aeeee,negative,1530
1540,SRG ,srg,negative,1530
1540,alhamdulillah ,alhamdulillah,positive,1530
1540,gg ,good game,positive,1530
1540,gelo ,gelo,negative,1530
1540,KETIK SAMPAH BUAT TLPH ,ketik buruk untuk tlph,negative,1530
1540,gg ,good game,positive,1530
1540,gelooooo aeeee ,gelooooo aeeee,negative,1530
1540,ALHAMDULILLAH ,alhamdulillah,positive,1530
1540,gg ,good game,positive,1530
1540,terharu gue ,terharu saya,positive,1530
1540,SIAPA YG NYURUH PULANG TADI MALU LO HAHAHAHAA ,siapa yang nyuruh pulang tadi malu kamu hahahahaa,negative,1530
1540,GG ,good game,positive,1530
1541,mantapppp ,mantapppp,positive,1530
1541,BOLEH SDH DI PUJI ,boleh sudah di puji,positive,1530
1541,merinding ,merinding,negative,1530
1541,GG ,good game,positive,1530
1541,ngeri ,hebat,positive,1530
1541,geloo bossa ,geloo bossa,negative,1530
1542,alha ,alha,positive,1530
1542,gelo ,gelo,negative,1530
1542,onic kapan main ,onic kapan main,neutral,1530
1542,liquid ph sampah ,liquid ph buruk,negative,1530
1542,gg ae ,good game ae,positive,1530
1542,ALHAMDULILLAH YA ALLAH ,alhamdulillah ya allah,positive,1530
1542,AE I ,ae i,negative,1530
1542,Mantap ae ,bagus ae,positive,1530
1542,RRQ MAU BANGGAIN APA?? ,rrq mau banggain apa,negative,1530
1543,COME ONNNNN ,come onnnnn,positive,1530
1543,makasih AE ,terima kasih ae,positive,1530
1543,gggggg ,gggggg,negative,1530
1543,gg ketemu RRG di final ,good game ketemu rrg di final,positive,1530
1543,WR GOAT PECAH ,wr goat pecah,negative,1530
1543,HAAAHHH!!???? ,haaahhh,negative,1530
1543,gelooo wkwk ,gelooo haha,positive,1530
1543,tutor ngalahin tlph ada di aw ,tutor ngalahin tlph ada di aw,neutral,1530
1543,Pasifnya nyalaaa ,pasifnya nyalaaa,negative,1530
1543,berisik ,berisik,negative,1530
1543,kelas AE ,kelas ae,negative,1530
1543,next game lawan srg ,next game lawan srg,neutral,1530
1543,nice AE cihuy  ,nice ae cihuy,positive,1530
1543,mau nangis ,mau nangis,negative,1530
1543,gg ,good game,positive,1530
1544,ALHAMDULILLAH ,alhamdulillah,positive,1530
1544,kalah koar koar ,kalah koar koar,negative,1530
1544,gg ,good game,positive,1530
1544,GELOOO ,gelooo,negative,1530
1544,kelazzz AE ,kelazzz ae,negative,1530
1544,NICEEEEEE AEEE ,niceeeeee aeee,positive,1530
1544,yang tadi menghujat ae sekarang malah balik memuji AE wkwkwk dasar orang karbitan ,yang tadi menghujat ae sekarang malah balik memuji ae haha dasar orang karbitan,negative,1530
1544,BOLEH SDH DI PUJI ,boleh sudah di puji,positive,1530
1544,alhamdulillah ,alhamdulillah,positive,1530
1544,Jungler Uranus OTw wkkwk ,jungler uranus otw wkkwk,neutral,1530
1544,onic tempee ,onic tempee,positive,1530
1544,get ready dibantai SRG ,get ready dibantai srg,neutral,1530
1544,goat bubuk ,goat bubuk,negative,1530
1545,LIQUID AYAAMMMMMM ,liquid ayaammmmmm,positive,1530
1545,GG ,good game,positive,1530
1545,Alhamdulillah ya Allah Terimakasih ,alhamdulillah ya allah terimakasih,positive,1530
1545,TLPH SAMPAHH ,tlph sampahh,negative,1530
